flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_delay,time_category
u22715,easyjet,active,2023-05-12t06:00:00.000,2023-05-12t06:00:00.000,2023-05-12 06:11:00,11,Shoulder hour flights
u22845,easyjet,active,2023-05-12t06:00:00.000,2023-05-12t06:05:00.000,2023-05-12 06:22:00,22,Shoulder hour flights
u22731,easyjet,active,2023-05-12t06:05:00.000,2023-05-12t06:05:00.000,2023-05-12 06:32:00,28,Shoulder hour flights
u22805,easyjet,active,2023-05-12t06:10:00.000,2023-05-12t06:10:00.000,2023-05-12 06:27:00,17,Shoulder hour flights
ls1871,jet2,active,2023-05-12t06:15:00.000,2023-05-12t06:15:00.000,2023-05-12 06:24:00,10,Shoulder hour flights
x36558,tuifly,active,2023-05-12t06:35:00.000,2023-05-12t06:35:00.000,2023-05-12 06:48:00,14,Shoulder hour flights
fr1941,ryanair,active,2023-05-12t06:40:00.000,2023-05-12t06:40:00.000,2023-05-12 06:54:00,15,Shoulder hour flights
u22715,easyjet,active,2023-05-13t06:00:00.000,2023-05-13t06:00:00.000,2023-05-13 06:09:00,10,Shoulder hour flights
x36672,tuifly,active,2023-05-13t06:05:00.000,2023-05-13t06:05:00.000,2023-05-13 06:18:00,13,Shoulder hour flights
u22837,easyjet,active,2023-05-13t06:05:00.000,2023-05-13t06:05:00.000,2023-05-13 06:24:00,20,Shoulder hour flights
u22721,easyjet,active,2023-05-13t06:10:00.000,2023-05-13t06:10:00.000,2023-05-13 06:20:00,10,Shoulder hour flights
u22731,easyjet,active,2023-05-13t06:10:00.000,2023-05-13t06:10:00.000,2023-05-13 06:22:00,13,Shoulder hour flights
u22921,easyjet,active,2023-05-13t06:10:00.000,2023-05-13t06:10:00.000,2023-05-13 06:26:00,17,Shoulder hour flights
ls1821,jet2,active,2023-05-13t06:15:00.000,2023-05-13t06:15:00.000,2023-05-13 06:16:00,1,Shoulder hour flights
x36680,tuifly,active,2023-05-13t06:20:00.000,2023-05-13t06:00:00.000,2023-05-13 06:36:00,17,Shoulder hour flights
u22733,easyjet,active,2023-05-13t06:20:00.000,2023-05-13t06:20:00.000,2023-05-13 06:38:00,19,Shoulder hour flights
fr505,ryanair,active,2023-05-13t06:25:00.000,2023-05-13t06:25:00.000,2023-05-13 06:34:00,10,Shoulder hour flights
u22877,easyjet,active,2023-05-13t06:25:00.000,2023-05-13t06:25:00.000,2023-05-13 06:41:00,16,Shoulder hour flights
ls1835,jet2,active,2023-05-13t06:30:00.000,2023-05-13t06:40:00.000,2023-05-13 06:50:00,20,Shoulder hour flights
u22883,easyjet,active,2023-05-13t06:30:00.000,2023-05-13t06:41:00.000,2023-05-13 06:52:00,22,Shoulder hour flights
x3696,tuifly,active,2023-05-13t06:15:00.000,2023-05-13t06:25:00.000,2023-05-13 06:29:00,14,Shoulder hour flights
fr8202,ryanair,active,2023-05-14t05:55:00.000,2023-05-14t05:55:00.000,2023-05-14 06:10:00,15,Shoulder hour flights
x36710,tuifly,active,2023-05-14t06:00:00.000,2023-05-14t06:00:00.000,2023-05-14 06:13:00,13,Shoulder hour flights
x36774,tuifly,active,2023-05-14t06:00:00.000,2023-05-14t06:00:00.000,2023-05-14 06:08:00,8,Shoulder hour flights
u22815,easyjet,active,2023-05-14t06:00:00.000,2023-05-14t06:00:00.000,2023-05-14 06:06:00,6,Shoulder hour flights
u22853,easyjet,active,2023-05-14t06:00:00.000,2023-05-14t06:00:00.000,2023-05-14 06:16:00,16,Shoulder hour flights
u22891,easyjet,active,2023-05-14t06:10:00.000,2023-05-14t06:10:00.000,2023-05-14 06:23:00,13,Shoulder hour flights
u22939,easyjet,active,2023-05-14t06:10:00.000,2023-05-14t06:10:00.000,2023-05-14 06:19:00,9,Shoulder hour flights
ls1815,jet2,active,2023-05-14t06:15:00.000,2023-05-14t06:22:00.000,2023-05-14 06:32:00,17,Shoulder hour flights
ls1871,jet2,active,2023-05-14t06:15:00.000,2023-05-14t06:25:00.000,2023-05-14 06:25:00,10,Shoulder hour flights
u22702,easyjet,active,2023-05-14t06:15:00.000,2023-05-14t06:15:00.000,2023-05-14 06:38:00,23,Shoulder hour flights
u22715,easyjet,active,2023-05-14t06:15:00.000,2023-05-14t06:15:00.000,2023-05-14 06:30:00,15,Shoulder hour flights
u22731,easyjet,active,2023-05-14t06:15:00.000,2023-05-14t06:15:00.000,2023-05-14 06:42:00,28,Shoulder hour flights
af5199,air france,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
az3737,alitalia,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
dl9422,delta air lines,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
ey7330,etihad airways,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
g35535,gol,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
kq1046,kenya airways,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
kl1046,klm,active,2023-05-14t06:20:00.000,2023-05-14t06:24:00.000,2023-05-14 06:40:00,20,Shoulder hour flights
x36770,tuifly,active,2023-05-14t06:30:00.000,2023-05-14t06:30:00.000,2023-05-14 06:48:00,19,Shoulder hour flights
u22821,easyjet,active,2023-05-14t06:35:00.000,2023-05-14t06:35:00.000,2023-05-14 06:50:00,16,Shoulder hour flights
u22839,easyjet,active,2023-05-14t06:45:00.000,2023-05-14t06:45:00.000,2023-05-14 06:59:00,14,Shoulder hour flights
fr4440,ryanair,active,2023-05-15t05:55:00.000,2023-05-15t06:30:00.000,2023-05-15 06:33:00,38,Shoulder hour flights
x36114,tuifly,active,2023-05-15t06:00:00.000,2023-05-15t06:40:00.000,2023-05-15 06:39:00,39,Shoulder hour flights
x36148,tuifly,active,2023-05-15t06:00:00.000,2023-05-15t06:00:00.000,2023-05-15 06:15:00,15,Shoulder hour flights
u22715,easyjet,active,2023-05-15t06:00:00.000,2023-05-15t06:13:00.000,2023-05-15 06:27:00,27,Shoulder hour flights
u22709,easyjet,active,2023-05-15t06:00:00.000,2023-05-15t06:00:00.000,2023-05-15 06:17:00,17,Shoulder hour flights
u22845,easyjet,active,2023-05-15t06:00:00.000,2023-05-15t06:00:00.000,2023-05-15 06:01:00,1,Shoulder hour flights
u22891,easyjet,active,2023-05-15t06:05:00.000,2023-05-15t06:18:00.000,2023-05-15 06:21:00,17,Shoulder hour flights
u22805,easyjet,active,2023-05-15t06:10:00.000,2023-05-15t06:10:00.000,2023-05-15 06:29:00,20,Shoulder hour flights
u2223,easyjet,active,2023-05-15t06:15:00.000,2023-05-15t06:15:00.000,2023-05-15 06:19:00,4,Shoulder hour flights
af5199,air france,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
az3737,alitalia,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
dl9422,delta air lines,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
ey7330,etihad airways,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
g35535,gol,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
kq1046,kenya airways,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
kl1046,klm,active,2023-05-15t06:20:00.000,2023-05-15t06:20:00.000,2023-05-15 06:36:00,16,Shoulder hour flights
u2237,easyjet,active,2023-05-15t07:00:00.000,2023-05-15t07:00:00.000,2023-05-15 06:56:00,0,Shoulder hour flights
x36212,tuifly,active,2023-05-16t06:00:00.000,2023-05-16t06:02:00.000,2023-05-16 06:04:00,4,Shoulder hour flights
x36254,tuifly,active,2023-05-16t06:00:00.000,2023-05-16t06:10:00.000,2023-05-16 06:12:00,12,Shoulder hour flights
u22715,easyjet,active,2023-05-16t06:00:00.000,2023-05-16t06:05:00.000,2023-05-16 06:20:00,21,Shoulder hour flights
u22709,easyjet,active,2023-05-16t06:00:00.000,2023-05-16t06:00:00.000,2023-05-16 06:09:00,10,Shoulder hour flights
ls1891,jet2,active,2023-05-16t06:05:00.000,2023-05-16t06:15:00.000,2023-05-16 06:23:00,18,Shoulder hour flights
x36272,tuifly,active,2023-05-16t06:05:00.000,2023-05-16t06:15:00.000,2023-05-16 06:30:00,26,Shoulder hour flights
u22765,easyjet,active,2023-05-16t06:10:00.000,2023-05-16t06:10:00.000,2023-05-16 06:15:00,5,Shoulder hour flights
u22733,easyjet,active,2023-05-16t06:10:00.000,2023-05-16t06:10:00.000,2023-05-16 06:18:00,9,Shoulder hour flights
u22891,easyjet,active,2023-05-16t06:10:00.000,2023-05-16t06:31:00.000,2023-05-16 06:39:00,29,Shoulder hour flights
fr505,ryanair,active,2023-05-16t06:15:00.000,2023-05-16t06:15:00.000,2023-05-16 06:25:00,11,Shoulder hour flights
u22731,easyjet,active,2023-05-16t06:15:00.000,2023-05-16t06:15:00.000,2023-05-16 06:27:00,13,Shoulder hour flights
u22837,easyjet,active,2023-05-16t06:15:00.000,2023-05-16t06:23:00.000,2023-05-16 06:36:00,22,Shoulder hour flights
u22843,easyjet,active,2023-05-16t06:15:00.000,2023-05-16t06:15:00.000,2023-05-16 06:34:00,20,Shoulder hour flights
af5199,air france,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
az3737,alitalia,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
dl9422,delta air lines,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
ey7330,etihad airways,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
g35535,gol,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
kq1046,kenya airways,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
kl1046,klm,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,12,Shoulder hour flights
x36230,tuifly,active,2023-05-16t06:35:00.000,2023-05-16t06:35:00.000,2023-05-16 06:43:00,8,Shoulder hour flights
u22939,easyjet,active,2023-05-16t06:35:00.000,2023-05-16t06:35:00.000,2023-05-16 06:46:00,11,Shoulder hour flights
u22702,easyjet,active,2023-05-16t06:50:00.000,2023-05-16t06:50:00.000,2023-05-16 06:56:00,7,Shoulder hour flights
ls1895,jet2,active,2023-05-17t05:55:00.000,2023-05-17t05:55:00.000,2023-05-17 06:15:00,20,Shoulder hour flights
ls1815,jet2,active,2023-05-17t06:00:00.000,2023-05-17t06:16:00.000,2023-05-17 06:32:00,33,Shoulder hour flights
u22709,easyjet,active,2023-05-17t06:00:00.000,2023-05-17t06:00:00.000,2023-05-17 06:09:00,10,Shoulder hour flights
u22715,easyjet,active,2023-05-17t06:00:00.000,2023-05-17t06:00:00.000,2023-05-17 06:12:00,12,Shoulder hour flights
u22815,easyjet,active,2023-05-17t06:00:00.000,2023-05-17t06:00:00.000,2023-05-17 06:40:00,41,Shoulder hour flights
u22731,easyjet,active,2023-05-17t06:05:00.000,2023-05-17t06:05:00.000,2023-05-17 06:22:00,18,Shoulder hour flights
x36376,tuifly,active,2023-05-17t06:10:00.000,2023-05-17t06:10:00.000,2023-05-17 06:27:00,17,Shoulder hour flights
u22893,easyjet,active,2023-05-17t06:10:00.000,2023-05-17t06:10:00.000,2023-05-17 06:24:00,15,Shoulder hour flights
x36348,tuifly,active,2023-05-17t06:15:00.000,2023-05-17t06:40:00.000,2023-05-17 06:48:00,34,Shoulder hour flights
af5199,air france,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
az3737,alitalia,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
dl9422,delta air lines,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
ey7330,etihad airways,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
g35535,gol,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
kq1046,kenya airways,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
kl1046,klm,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,11,Shoulder hour flights
ls1817,jet2,active,2023-05-17t06:20:00.000,2023-05-17t06:39:00.000,2023-05-17 06:43:00,24,Shoulder hour flights
fr505,ryanair,active,2023-05-17t06:50:00.000,2023-05-17t06:50:00.000,2023-05-17 06:54:00,5,Shoulder hour flights
fr505,ryanair,active,2023-05-18t05:55:00.000,2023-05-18t05:55:00.000,2023-05-18 06:00:00,6,Shoulder hour flights
fr4121,ryanair,active,2023-05-18t05:55:00.000,2023-05-18t05:55:00.000,2023-05-18 06:11:00,16,Shoulder hour flights
x3466,tuifly,active,2023-05-18t06:00:00.000,2023-05-18t06:00:00.000,2023-05-18 06:38:00,39,Shoulder hour flights
x36406,tuifly,active,2023-05-18t06:00:00.000,2023-05-18t06:00:00.000,2023-05-18 06:03:00,4,Shoulder hour flights
x36482,tuifly,active,2023-05-18t06:00:00.000,2023-05-18t06:00:00.000,2023-05-18 06:15:00,16,Shoulder hour flights
u22709,easyjet,active,2023-05-18t06:00:00.000,2023-05-18t06:00:00.000,2023-05-18 06:17:00,18,Shoulder hour flights
u22715,easyjet,active,2023-05-18t06:00:00.000,2023-05-18t06:00:00.000,2023-05-18 06:08:00,8,Shoulder hour flights
u22891,easyjet,active,2023-05-18t06:00:00.000,2023-05-18t06:00:00.000,2023-05-18 06:21:00,22,Shoulder hour flights
u22731,easyjet,active,2023-05-18t06:05:00.000,2023-05-18t06:05:00.000,2023-05-18 06:20:00,15,Shoulder hour flights
u22843,easyjet,active,2023-05-18t06:10:00.000,2023-05-18t06:10:00.000,2023-05-18 06:26:00,17,Shoulder hour flights
ls1877,jet2,active,2023-05-18t06:15:00.000,2023-05-18t06:15:00.000,2023-05-18 06:29:00,14,Shoulder hour flights
u22702,easyjet,active,2023-05-18t06:15:00.000,2023-05-18t06:15:00.000,2023-05-18 06:24:00,9,Shoulder hour flights
u22837,easyjet,active,2023-05-18t06:15:00.000,2023-05-18t06:15:00.000,2023-05-18 06:35:00,20,Shoulder hour flights
af5199,air france,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
az3737,alitalia,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
dl9422,delta air lines,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
ey7330,etihad airways,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
g35535,gol,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
kq1046,kenya airways,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
kl1046,klm,active,2023-05-18t06:20:00.000,2023-05-18t06:20:00.000,2023-05-18 06:32:00,12,Shoulder hour flights
ls1897,jet2,active,2023-05-18t06:25:00.000,2023-05-18t06:25:00.000,2023-05-18 06:41:00,17,Shoulder hour flights
u22939,easyjet,active,2023-05-18t06:35:00.000,2023-05-18t07:03:00.000,2023-05-18 06:58:00,23,Shoulder hour flights
ls1879,jet2,active,2023-05-18t06:45:00.000,2023-05-18t06:45:00.000,2023-05-18 06:55:00,11,Shoulder hour flights
fr505,ryanair,active,2023-05-19t05:55:00.000,2023-05-19t05:55:00.000,2023-05-19 06:00:00,5,Shoulder hour flights
ls1885,jet2,active,2023-05-19t05:55:00.000,2023-05-19t05:55:00.000,2023-05-19 06:02:00,7,Shoulder hour flights
u22709,easyjet,active,2023-05-19t06:00:00.000,2023-05-19t06:00:00.000,2023-05-19 06:12:00,13,Shoulder hour flights
u22715,easyjet,active,2023-05-19t06:00:00.000,2023-05-19t06:00:00.000,2023-05-19 06:10:00,10,Shoulder hour flights
u22845,easyjet,active,2023-05-19t06:00:00.000,2023-05-19t06:00:00.000,2023-05-19 06:08:00,8,Shoulder hour flights
u22731,easyjet,active,2023-05-19t06:05:00.000,2023-05-19t06:05:00.000,2023-05-19 06:14:00,10,Shoulder hour flights
x36524,tuifly,active,2023-05-19t06:10:00.000,2023-05-19t06:50:00.000,2023-05-19 06:59:00,50,Shoulder hour flights
u22805,easyjet,active,2023-05-19t06:10:00.000,2023-05-19t06:10:00.000,2023-05-19 06:28:00,18,Shoulder hour flights
ls1871,jet2,active,2023-05-19t06:15:00.000,2023-05-19t06:15:00.000,2023-05-19 06:26:00,11,Shoulder hour flights
af5199,air france,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
az3737,alitalia,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
dl9422,delta air lines,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
ey7330,etihad airways,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
g35535,gol,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
kq1046,kenya airways,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
kl1046,klm,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2,Shoulder hour flights
ls1805,jet2,active,2023-05-19t06:25:00.000,2023-05-19t06:45:00.000,2023-05-19 06:54:00,30,Shoulder hour flights
x36558,tuifly,active,2023-05-19t06:35:00.000,2023-05-19t06:35:00.000,2023-05-19 06:40:00,6,Shoulder hour flights
fr1941,ryanair,active,2023-05-19t06:40:00.000,2023-05-19t06:40:00.000,2023-05-19 06:56:00,17,Shoulder hour flights
u22715,easyjet,active,2023-05-20t06:00:00.000,2023-05-20t06:00:00.000,2023-05-20 06:42:00,43,Shoulder hour flights
x36672,tuifly,active,2023-05-20t06:05:00.000,2023-05-20t06:05:00.000,2023-05-20 06:09:00,4,Shoulder hour flights
u22721,easyjet,active,2023-05-20t06:10:00.000,2023-05-20t06:10:00.000,2023-05-20 06:19:00,9,Shoulder hour flights
u22731,easyjet,active,2023-05-20t06:10:00.000,2023-05-20t06:10:00.000,2023-05-20 06:38:00,29,Shoulder hour flights
u22921,easyjet,active,2023-05-20t06:10:00.000,2023-05-20t06:10:00.000,2023-05-20 06:29:00,20,Shoulder hour flights
ls1821,jet2,active,2023-05-20t06:15:00.000,2023-05-20t06:15:00.000,2023-05-20 06:26:00,12,Shoulder hour flights
u22702,easyjet,active,2023-05-20t06:15:00.000,2023-05-20t06:15:00.000,2023-05-20 06:45:00,30,Shoulder hour flights
x36680,tuifly,active,2023-05-20t06:20:00.000,2023-05-20t06:00:00.000,2023-05-20 06:14:00,0,Shoulder hour flights
fr505,ryanair,active,2023-05-20t06:25:00.000,2023-05-20t06:25:00.000,2023-05-20 06:40:00,16,Shoulder hour flights
u22877,easyjet,active,2023-05-20t06:25:00.000,2023-05-20t06:25:00.000,2023-05-20 06:47:00,22,Shoulder hour flights
ls1805,jet2,active,2023-05-20t06:55:00.000,2023-05-20t06:55:00.000,2023-05-20 06:59:00,5,Shoulder hour flights
x3696,tuifly,active,2023-05-20t06:15:00.000,2023-05-20t06:25:00.000,2023-05-20 06:33:00,18,Shoulder hour flights
fr8202,ryanair,active,2023-05-21t05:55:00.000,2023-05-21t05:55:00.000,2023-05-21 06:14:00,19,Shoulder hour flights
u22815,easyjet,active,2023-05-21t06:00:00.000,2023-05-21t06:00:00.000,2023-05-21 06:16:00,16,Shoulder hour flights
u22853,easyjet,active,2023-05-21t06:00:00.000,2023-05-21t06:00:00.000,2023-05-21 06:18:00,18,Shoulder hour flights
u22891,easyjet,active,2023-05-21t06:10:00.000,2023-05-21t06:10:00.000,2023-05-21 06:29:00,20,Shoulder hour flights
u22939,easyjet,active,2023-05-21t06:10:00.000,2023-05-21t06:24:00.000,2023-05-21 06:34:00,24,Shoulder hour flights
ls1815,jet2,active,2023-05-21t06:15:00.000,2023-05-21t06:15:00.000,2023-05-21 06:38:00,24,Shoulder hour flights
ls1871,jet2,active,2023-05-21t06:15:00.000,2023-05-21t06:15:00.000,2023-05-21 06:21:00,7,Shoulder hour flights
u22702,easyjet,active,2023-05-21t06:15:00.000,2023-05-21t06:15:00.000,2023-05-21 06:36:00,22,Shoulder hour flights
u22715,easyjet,active,2023-05-21t06:15:00.000,2023-05-21t06:15:00.000,2023-05-21 06:58:00,43,Shoulder hour flights
u22731,easyjet,active,2023-05-21t06:15:00.000,2023-05-21t06:15:00.000,2023-05-21 06:40:00,26,Shoulder hour flights
af5199,air france,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
az3737,alitalia,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
dl9422,delta air lines,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
ey7330,etihad airways,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
g35535,gol,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
kq1046,kenya airways,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
kl1046,klm,active,2023-05-21t06:20:00.000,2023-05-21t06:28:00.000,2023-05-21 06:25:00,6,Shoulder hour flights
ls1839,jet2,active,2023-05-21t06:30:00.000,2023-05-21t06:40:00.000,2023-05-21 06:44:00,15,Shoulder hour flights
x36770,tuifly,active,2023-05-21t06:30:00.000,2023-05-21t06:30:00.000,2023-05-21 06:48:00,18,Shoulder hour flights
u22841,easyjet,active,2023-05-21t06:35:00.000,2023-05-21t06:35:00.000,2023-05-21 06:50:00,15,Shoulder hour flights
x3736,tuifly,active,2023-05-21t06:00:00.000,2023-05-21t06:10:00.000,2023-05-21 06:10:00,10,Shoulder hour flights
fr4440,ryanair,active,2023-05-22t05:55:00.000,2023-05-22t05:55:00.000,2023-05-22 06:00:00,5,Shoulder hour flights
x36114,tuifly,active,2023-05-22t06:00:00.000,2023-05-22t06:10:00.000,2023-05-22 06:13:00,14,Shoulder hour flights
x36148,tuifly,active,2023-05-22t06:00:00.000,2023-05-22t06:10:00.000,2023-05-22 06:16:00,17,Shoulder hour flights
u22709,easyjet,active,2023-05-22t06:00:00.000,2023-05-22t06:14:00.000,2023-05-22 06:38:00,39,Shoulder hour flights
u22715,easyjet,active,2023-05-22t06:00:00.000,2023-05-22t06:00:00.000,2023-05-22 06:06:00,6,Shoulder hour flights
u22891,easyjet,active,2023-05-22t06:05:00.000,2023-05-22t06:10:00.000,2023-05-22 06:27:00,22,Shoulder hour flights
x36120,tuifly,active,2023-05-22t06:10:00.000,2023-05-22t06:20:00.000,2023-05-22 06:29:00,20,Shoulder hour flights
u22805,easyjet,active,2023-05-22t06:10:00.000,2023-05-22t06:25:00.000,2023-05-22 06:54:00,44,Shoulder hour flights
u2223,easyjet,active,2023-05-22t06:15:00.000,2023-05-22t06:06:00.000,2023-05-22 06:19:00,4,Shoulder hour flights
af5199,air france,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
az3737,alitalia,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
dl9422,delta air lines,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
ey7330,etihad airways,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
g35535,gol,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
kq1046,kenya airways,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
kl1046,klm,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
u22801,easyjet,active,2023-05-22t06:25:00.000,2023-05-22t06:25:00.000,2023-05-22 06:57:00,32,Shoulder hour flights
ls1805,jet2,active,2023-05-22t06:40:00.000,2023-05-22t06:52:00.000,2023-05-22 06:46:00,7,Shoulder hour flights
ls1879,jet2,active,2023-05-22t06:45:00.000,2023-05-22t06:55:00.000,2023-05-22 06:52:00,7,Shoulder hour flights
x36212,tuifly,active,2023-05-23t06:00:00.000,2023-05-23t06:00:00.000,2023-05-23 06:16:00,16,Shoulder hour flights
x36254,tuifly,active,2023-05-23t06:00:00.000,2023-05-23t06:00:00.000,2023-05-23 06:09:00,10,Shoulder hour flights
u22715,easyjet,active,2023-05-23t06:00:00.000,2023-05-23t06:34:00.000,2023-05-23 06:46:00,47,Shoulder hour flights
u22709,easyjet,active,2023-05-23t06:00:00.000,2023-05-23t06:14:00.000,2023-05-23 06:20:00,21,Shoulder hour flights
ls1891,jet2,active,2023-05-23t06:05:00.000,2023-05-23t06:05:00.000,2023-05-23 06:11:00,7,Shoulder hour flights
x36272,tuifly,active,2023-05-23t06:05:00.000,2023-05-23t06:15:00.000,2023-05-23 06:48:00,44,Shoulder hour flights
u22765,easyjet,active,2023-05-23t06:10:00.000,2023-05-23t06:10:00.000,2023-05-23 06:32:00,23,Shoulder hour flights
